25,24.5,0.6981
25,24.0,0.6981
25,22.0,0.6981
25,23.5,0.6981
25,23.1,0.6981
25,23.5,0.6981
25,24.0,0.6981
25,25.0,0.6981
25,24.8,0.6981
25,21.7,0.6981
25,24.9,0.6981
25,23.6,0.6981
25,24.3,0.6981
25,24.1,0.6981
25,24.8,0.6981
25,23.9,0.6981
25,21.7,0.6981
25,23.3,0.6981
25,23.7,0.6981
25,24.8,0.6981
25,24.2,0.6981
